ra,dec,mag,mjd,class_star,sector
29.97363684511654,1.916281051737786,22.450668,57609.97093514346,0.874112,SECTOR_ZERO_A
29.99266188972781,1.890042447506104,22.596193,57375.56777577477,0.89621,SECTOR_ZERO_A
30.001622149565566,1.895947536286978,22.34477,57579.01452192732,0.894368,SECTOR_ZERO_A
29.780078289125512,1.947561762220588,22.945385,58375.36457299162,0.905114,SECTOR_ZERO_A
29.77836201892536,1.9591827124880128,23.128485,58010.30626683682,0.992506,SECTOR_ZERO_A
29.77094868465503,1.9920186036285812,22.913061,57426.36189252948,0.841246,SECTOR_ZERO_A
29.77101554190152,1.9930780967390815,23.977808,57313.22236109618,0.831273,SECTOR_ZERO_A
29.763867186466676,2.0197785556883994,22.15625,57312.21980177984,0.931641,SECTOR_ZERO_A
29.79963084268495,1.953697573869076,22.590378,58073.15513967397,0.921633,SECTOR_ZERO_A
29.816803551446377,1.988171934712363,22.216742,57401.82999738692,0.839034,SECTOR_ZERO_A
29.8572130449524,1.977413275039018,23.276903,57720.10672870511,0.989175,SECTOR_ZERO_A
29.81371688265414,1.994001813080141,23.088951,57365.40257942964,0.853622,SECTOR_ZERO_A
29.78949047631627,2.0269315706689373,22.125,56604.23546109861,0.959473,SECTOR_ZERO_A
29.802215647939573,2.0313706473813387,23.046381,57409.33253031608,0.822105,SECTOR_ZERO_A
29.81331955981604,2.0271568997912235,23.08109,58370.27045615483,0.90039,SECTOR_ZERO_A
29.83122403137202,2.0009459999754657,22.170374,58375.36457299162,0.996495,SECTOR_ZERO_A
29.85068171041956,2.005578726536025,22.968143,57489.27352506333,0.85355,SECTOR_ZERO_A
29.75801170164144,2.048962414911282,22.078125,58375.36457299162,0.996094,SECTOR_ZERO_A
29.816282847738247,2.067014246850045,22.086643,57453.877289897835,0.880206,SECTOR_ZERO_A
29.840134735406505,2.0471010353177013,22.301981,57441.644874190446,0.892195,SECTOR_ZERO_A
29.85057082524701,2.0583774854810213,22.79009,57449.06339151289,0.818362,SECTOR_ZERO_A
29.835062491940043,2.074774371973164,22.171875,58073.15513967397,0.850098,SECTOR_ZERO_A
29.86003812175444,2.1158676126793545,23.59375,56933.331274777185,0.974609,SECTOR_ZERO_A
29.901396572519168,1.941814628990157,22.004503,57352.853717117054,0.854374,SECTOR_ZERO_A
29.925641749445735,1.9530498557817928,22.98248,56933.331274777185,0.968515,SECTOR_ZERO_A
29.92821766127062,1.96036812618322,22.342346,56933.331274777185,0.869388,SECTOR_ZERO_A
29.936311880971097,1.9392787352905805,22.160942,56951.282703605015,0.98633,SECTOR_ZERO_A
29.94668275719538,1.9537661212549544,23.017591,57441.85864754367,0.810221,SECTOR_ZERO_A
29.91997142039079,1.980589368645835,22.754553,57720.10672870511,0.950668,SECTOR_ZERO_A
29.929252018520113,1.969805433000307,22.206226,57503.43208042269,0.807475,SECTOR_ZERO_A
29.91296372494818,1.9970497115564043,22.288675,56951.282703605015,0.962035,SECTOR_ZERO_A
29.953126680230213,1.9493933996888104,22.507715,58073.15513967397,0.956288,SECTOR_ZERO_A
29.967747350410807,1.9760273265429544,23.22074,57344.18059118604,0.911883,SECTOR_ZERO_A
30.029238536591908,1.9380923968702168,22.142214,57328.14199981373,0.974802,SECTOR_ZERO_A
29.958657006541134,1.987896366689346,23.138206,58073.15513967397,0.941736,SECTOR_ZERO_A
30.00174677824697,1.9938187583928404,22.296875,58073.15513967397,0.894531,SECTOR_ZERO_A
30.012141400600147,1.9913297310196187,22.609375,58073.15513967397,0.996582,SECTOR_ZERO_A
29.86762506673576,2.056488227540665,22.207241,57312.21980177984,0.993757,SECTOR_ZERO_A
29.88215285985315,2.0550104001549574,22.117624,57399.76167015002,0.807285,SECTOR_ZERO_A
29.90520174374569,2.0555733592126737,22.13305,57710.11590258498,0.995798,SECTOR_ZERO_A
29.916829938329307,2.070409907287864,22.061945,57382.53287572804,0.816344,SECTOR_ZERO_A
29.917266165037866,2.074226426848803,23.484375,58073.15513967397,0.848145,SECTOR_ZERO_A
29.945992927768277,2.1038015148351765,22.078125,57313.22236109618,0.993164,SECTOR_ZERO_A
29.96957904436436,2.080153181141669,22.401798,57451.057005114424,0.890024,SECTOR_ZERO_A
30.01958853048854,2.074392351372494,24.09375,57720.10672870511,0.884766,SECTOR_ZERO_A
29.950154848975583,2.1195869501428515,22.3125,58375.36457299162,0.934082,SECTOR_ZERO_A
30.020681674446173,2.0989979218962067,23.796875,56951.282703605015,0.981445,SECTOR_ZERO_A
30.019649282510073,2.1022423682210247,22.3125,58073.15513967397,0.930176,SECTOR_ZERO_A
30.024717798057782,2.1006012151880205,22.188404,57368.45257757153,0.909507,SECTOR_ZERO_A
30.032519991327774,2.105183696470438,22.390625,58370.27045615483,0.986816,SECTOR_ZERO_A
30.00440347822379,2.123989391871452,22.734375,57313.22236109618,0.989746,SECTOR_ZERO_A
30.004914687721243,2.122633950654861,22.53125,57328.14199981373,0.992188,SECTOR_ZERO_A
30.00610242934782,2.1240494607210088,22.609375,57312.21980177984,0.989258,SECTOR_ZERO_A
29.801203246916163,2.1509005392162392,22.721949,57512.14840588393,0.855369,SECTOR_ZERO_A
29.83244676839427,2.1400734362453484,23.65625,57720.10672870511,0.979004,SECTOR_ZERO_A
29.88257826216807,2.1771155817896375,22.609375,57313.22236109618,0.969238,SECTOR_ZERO_A
29.90205319987672,2.1605353964176937,23.5,58073.15513967397,0.911133,SECTOR_ZERO_A
29.91327286399564,2.1701654483537065,22.546875,58370.27045615483,0.983887,SECTOR_ZERO_A
29.93519753040074,2.1687306246356863,22.75,57696.21084366785,0.978027,SECTOR_ZERO_A
29.894823656913967,2.1947054815131293,23.59375,56953.27461518161,0.958984,SECTOR_ZERO_A
29.91047871527068,2.1900020046749096,23.201822,57378.33890864496,0.902388,SECTOR_ZERO_A
29.929482690617192,2.1972953946921145,22.6875,58073.15513967397,0.829102,SECTOR_ZERO_A
29.947749567380967,2.194088731260826,22.015625,57344.18059118604,0.935059,SECTOR_ZERO_A
29.918446136966207,2.2154707183241062,23.1875,57720.10672870511,0.940918,SECTOR_ZERO_A
29.963068330160883,2.1789353325015415,22.171875,56933.331274777185,0.972168,SECTOR_ZERO_A
29.973567605058214,2.171341166923677,23.859375,58073.15513967397,0.913574,SECTOR_ZERO_A
29.968997479965488,2.2151615007459147,22.453125,57312.21980177984,0.995117,SECTOR_ZERO_A
29.95731803693283,2.222085154684997,22.234375,57344.18059118604,0.947266,SECTOR_ZERO_A
29.984632435400528,2.2161462087066868,23.84375,57720.10672870511,0.950684,SECTOR_ZERO_A
30.012233976177775,2.201907378492358,23.78125,57696.21084366785,0.945312,SECTOR_ZERO_A
30.018318461384663,2.1897788758213004,22.375,58370.27045615483,0.950195,SECTOR_ZERO_A
30.01651814703892,2.1929803448190315,22.337894,57478.17554499134,0.86212,SECTOR_ZERO_A
29.958930452754323,2.2393647982994556,22.232512,57569.359073177664,0.878305,SECTOR_ZERO_A
29.98966625172385,2.231731045726382,22.9375,57720.10672870511,0.993652,SECTOR_ZERO_A
29.99425544656733,2.229937246365971,22.952847,57498.47781380279,0.814846,SECTOR_ZERO_A
30.036939459724294,1.7651619003992574,22.868776,57408.08843652271,0.830323,SECTOR_ZERO_A
30.03353831632111,1.7713203799159596,22.442413,56604.23546109861,0.849825,SECTOR_ZERO_A
30.076078653997943,1.762882260023925,23.52066,57339.99408653237,0.850112,SECTOR_ZERO_A
30.08802814406608,1.7881338884537743,23.338268,56951.282703605015,0.908625,SECTOR_ZERO_A
30.04329621259671,1.792009407348164,23.472496,57380.6550560979,0.860427,SECTOR_ZERO_A
30.06670888869873,1.802877008940863,22.467545,57449.88832886387,0.844102,SECTOR_ZERO_A
30.11260829327036,1.8100445043858973,22.756052,57527.40448746538,0.83697,SECTOR_ZERO_A
30.08161039909436,1.827181943612492,22.324402,57356.97231802817,0.884001,SECTOR_ZERO_A
30.11078295192172,1.815785434746594,23.447437,58073.15513967397,0.918043,SECTOR_ZERO_A
30.103766575100742,1.8329532992454405,22.826946,56604.23546109861,0.892253,SECTOR_ZERO_A
30.13068084418112,1.792379141455159,22.229198,58073.15513967397,0.954955,SECTOR_ZERO_A
30.150588415994832,1.8118494057784147,22.076813,57710.11590258498,0.964391,SECTOR_ZERO_A
30.124830803469184,1.8239675084955889,22.39259,57710.11590258498,0.82149,SECTOR_ZERO_A
30.13939732961404,1.8359879610123075,23.366577,58370.27045615483,0.957491,SECTOR_ZERO_A
30.065333538759244,1.8594077343159547,22.815418,57311.90751388343,0.863662,SECTOR_ZERO_A
30.038006855347337,1.8694759411064064,22.39524,58375.36457299162,0.90679,SECTOR_ZERO_A
30.106035807141357,1.8505361308576256,22.671669,58073.15513967397,0.952323,SECTOR_ZERO_A
30.04276318011476,1.9085791428587235,22.806065,58073.15513967397,0.840343,SECTOR_ZERO_A
30.060905839464613,1.9105190513333432,22.023438,56951.282703605015,0.847633,SECTOR_ZERO_A
30.05325228826875,1.913368320679638,22.087341,58073.15513967397,0.996214,SECTOR_ZERO_A
30.064215799491915,1.9266955365676723,22.023493,57505.276807172275,0.887216,SECTOR_ZERO_A
30.11460658180666,1.8928697360569071,22.0019,57475.96352513387,0.813639,SECTOR_ZERO_A
30.08514304354076,1.926278895077912,22.40625,56951.282703605015,0.945801,SECTOR_ZERO_A
30.08991124230515,1.9294195756919916,22.000492,57254.23159312462,0.805859,SECTOR_ZERO_A
30.13920744125955,1.8571369948903695,23.604053,57710.11590258498,0.95851,SECTOR_ZERO_A
30.148748901698426,1.851767224901682,23.568167,56953.27461518161,0.938045,SECTOR_ZERO_A
30.122975134877812,1.8694384701724067,22.293804,57397.05584282614,0.995203,SECTOR_ZERO_A
30.163195406376342,1.8718484550684016,22.225916,57445.35476259049,0.920608,SECTOR_ZERO_A
30.17276600426265,1.8839880359475536,22.036327,57382.93332650062,0.813843,SECTOR_ZERO_A
30.193639348088222,1.8659403182474317,22.197002,57415.35125380766,0.85144,SECTOR_ZERO_A
30.15179899114572,1.903602482668897,22.140625,57710.11590258498,0.993652,SECTOR_ZERO_A
30.160167620739028,1.889999090399496,22.234375,58370.27045615483,0.995117,SECTOR_ZERO_A
30.174005977577572,1.893586796250282,22.065222,57461.27247394463,0.808569,SECTOR_ZERO_A
30.195773288175022,1.918706322800375,23.40625,58370.27045615483,0.985352,SECTOR_ZERO_A
30.212219855261065,1.8813643058049072,22.144596,57398.138101863675,0.820078,SECTOR_ZERO_A
